
Timestamp,ID,Extended,Bus,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
7513,186,0,0,8,03,FF,0F,00,00,85,89,2F
7523,181,0,0,8,B5,03,80,00,08,30,00,44
7524,414,0,0,8,00,EA,AF,FC,FE,63,00,99
7524,185,0,0,6,74,09,00,00,C0,F0,,
7524,180,0,0,8,34,00,00,00,7D,FF,FF,02
7535,172,0,0,8,A7,00,00,00,00,7D,00,7D
7535,690,0,0,8,00,00,00,00,4F,00,01,04
7535,168,0,0,8,73,71,F8,72,F8,F1,03,00
7546,169,0,0,8,0D,51,87,CF,2B,87,FF,08
7546,170,0,0,8,99,71,F8,00,00,00,84,00
7546,180,0,0,8,35,01,00,00,7D,FF,FF,02
7556,172,0,0,8,A8,01,00,00,00,7D,00,7D
7557,168,0,0,8,74,72,F8,72,F8,F1,03,00
7557,168,0,0,8,75,73,F8,72,F8,F1,03,00
7567,169,0,0,8,0F,53,87,CF,2B,87,FF,08
7568,170,0,0,8,9B,73,F8,00,00,00,84,00
7568,172,0,0,8,A9,02,00,00,00,7D,00,7D
7578,168,0,0,8,76,74,F8,72,F8,F1,03,00
7579,169,0,0,8,10,54,87,CF,2B,87,FF,08
7579,168,0,0,8,77,75,F8,72,F8,F1,03,00
7579,169,0,0,8,11,55,87,CF,2B,87,FF,08
7590,170,0,0,8,9D,75,F8,00,00,00,84,00
7590,170,0,0,8,9E,76,F8,00,00,00,84,00
7590,196,0,0,7,00,80,FD,00,80,FF,F2,
7600,206,0,0,8,00,00,00,00,00,00,00,00
7601,182,0,0,5,0B,0B,80,00,C8,,,
7601,196,0,0,7,00,80,FD,00,80,FF,F2,
7611,181,0,0,8,BE,0C,80,00,08,30,00,44
7612,185,0,0,6,78,0D,00,00,C0,F0,,
7612,196,0,0,7,00,80,FD,00,80,FF,F2,
7612,206,0,0,8,00,00,00,00,00,00,00,00
7623,182,0,0,5,0C,0C,80,00,C8,,,
7623,181,0,0,8,C0,0E,80,00,08,30,00,44
7623,185,0,0,6,79,0E,00,00,C0,F0,,
7633,180,0,0,8,39,05,00,00,7D,FF,FF,02
7634,172,0,0,8,AC,05,00,00,00,7D,00,7D
7634,418,0,0,8,00,00,00,0F,D0,07,00,8A
7644,416,0,0,8,00,80,00,90,FF,0E,D0,91
7645,464,0,0,8,4B,30,45,C9,00,00,CD,88
7645,180,0,0,8,3A,06,00,00,7D,FF,FF,02
7655,172,0,0,8,AD,06,00,00,00,7D,00,7D
7656,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
7656,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
7656,169,0,0,8,19,5D,87,CF,2B,87,FF,08
7667,170,0,0,8,A5,7D,F8,00,00,00,84,00
7667,180,0,0,8,3B,07,00,00,7D,FF,FF,02
7667,172,0,0,8,AE,07,00,00,00,7D,00,7D
7677,168,0,0,8,80,7E,F8,72,F8,F1,03,00
7678,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
7678,168,0,0,8,72,70,F8,72,F8,F1,03,00
7688,169,0,0,8,0C,50,87,CF,2B,87,FF,08
7689,170,0,0,8,98,70,F8,00,00,00,84,00
7689,168,0,0,8,73,71,F8,72,F8,F1,03,00
7699,169,0,0,8,0D,51,87,CF,2B,87,FF,08
7700,170,0,0,8,99,71,F8,00,00,00,84,00
7700,170,0,0,8,9A,72,F8,00,00,00,84,00
7710,196,0,0,7,00,80,FD,00,80,FF,F2,
7711,181,0,0,8,B9,07,80,00,08,30,00,44
7711,196,0,0,7,00,80,FD,00,80,FF,F2,
7711,206,0,0,8,00,00,00,00,00,00,00,00
7721,182,0,0,5,02,02,80,00,C8,,,
7722,196,0,0,7,00,80,FD,00,80,FF,F2,
7722,181,0,0,8,BB,09,80,00,08,30,00,44
7732,185,0,0,6,6F,04,00,00,C0,F0,,
7733,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
7733,186,0,0,8,03,FF,0F,00,00,81,85,2F
7743,181,0,0,8,BC,0A,80,00,08,30,00,44
7744,373,0,0,3,FF,FF,FF,,,,,
7744,185,0,0,6,70,05,00,00,C0,F0,,
7744,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
7754,172,0,0,8,B2,0B,00,00,00,7D,00,7D
7755,168,0,0,8,7A,78,F8,72,F8,F1,03,00
7755,169,0,0,8,14,58,87,CF,2B,87,FF,08
7765,170,0,0,8,A0,78,F8,00,00,00,84,00
7766,196,0,0,7,00,80,FD,00,80,FF,F2,
7766,180,0,0,8,40,0C,00,00,7D,FF,FF,02
7776,172,0,0,8,B3,0C,00,00,00,7D,00,7D
7777,168,0,0,8,7B,79,F8,72,F8,F1,03,00
7777,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
7787,169,0,0,8,16,5A,87,CF,2B,87,FF,08
7788,170,0,0,8,A2,7A,F8,00,00,00,84,00
7788,180,0,0,8,41,0D,00,00,7D,FF,FF,02
7788,172,0,0,8,B4,0D,00,00,00,7D,00,7D
7798,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
7799,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
7799,169,0,0,8,18,5C,87,CF,2B,87,FF,08
7809,170,0,0,8,A4,7C,F8,00,00,00,84,00
7810,196,0,0,7,00,80,FD,00,80,FF,F2,
7810,196,0,0,7,00,80,FD,00,80,FF,F2,
7820,206,0,0,8,00,00,00,00,00,00,00,00
7821,182,0,0,5,07,07,80,00,C8,,,
7821,196,0,0,7,00,80,FD,00,80,FF,F2,
7821,181,0,0,8,B6,04,80,00,08,30,00,44
7831,185,0,0,6,74,09,00,00,C0,F0,,
7832,196,0,0,7,00,80,FD,00,80,FF,F2,
7832,206,0,0,8,00,00,00,00,00,00,00,00
7842,182,0,0,5,08,08,80,00,C8,,,
7843,186,0,0,8,03,FF,0F,00,00,86,8A,2F
7843,508,0,0,2,A7,03,,,,,,
7843,185,0,0,6,75,0A,00,00,C0,F0,,
7854,180,0,0,8,35,01,00,00,7D,FF,FF,02
7854,414,0,0,8,00,EA,BF,FC,FE,63,00,A9
7854,418,0,0,8,00,00,00,BF,D0,07,00,3B
7864,690,0,0,8,00,00,00,00,3F,00,01,04
7865,168,0,0,8,75,73,F8,72,F8,F1,03,00
7865,180,0,0,8,36,02,00,00,7D,FF,FF,02
7875,172,0,0,8,A9,02,00,00,00,7D,00,7D
7876,168,0,0,8,76,74,F8,72,F8,F1,03,00
7876,168,0,0,8,77,75,F8,72,F8,F1,03,00
7886,169,0,0,8,11,55,87,CF,2B,87,FF,08
7887,170,0,0,8,9D,75,F8,00,00,00,84,00
7887,180,0,0,8,37,03,00,00,7D,FF,FF,02
7897,172,0,0,8,AA,03,00,00,00,7D,00,7D
7898,168,0,0,8,78,76,F8,72,F8,F1,03,00
7898,168,0,0,8,79,77,F8,72,F8,F1,03,00
7898,169,0,0,8,13,57,87,CF,2B,87,FF,08
7908,170,0,0,8,9F,77,F8,00,00,00,84,00
7909,168,0,0,8,7A,78,F8,72,F8,F1,03,00
7909,169,0,0,8,14,58,87,CF,2B,87,FF,08
7919,170,0,0,8,A0,78,F8,00,00,00,84,00
7920,196,0,0,7,00,80,FD,00,80,FF,F2,
7920,196,0,0,7,00,80,FD,00,80,FF,F2,
7930,181,0,0,8,C0,0E,80,00,08,30,00,44
7931,185,0,0,6,79,0E,00,00,C0,F0,,
7931,196,0,0,7,00,80,FD,00,80,FF,F2,
7941,206,0,0,8,00,00,00,00,00,00,00,00
7942,182,0,0,5,0D,0D,80,00,C8,,,
7942,196,0,0,7,00,80,FD,00,80,FF,F2,
7942,181,0,0,8,B3,01,80,00,08,30,00,44
7952,185,0,0,6,6B,00,00,00,C0,F0,,
7953,182,0,0,5,0E,0E,80,00,C8,,,
7953,304,0,0,5,00,0E,90,04,FE,,,
7963,186,0,0,8,03,FF,0F,00,00,7D,81,2F
7964,181,0,0,8,B4,02,80,00,08,30,00,44
7964,185,0,0,6,6C,01,00,00,C0,F0,,
7964,180,0,0,8,3B,07,00,00,7D,FF,FF,02
7975,172,0,0,8,AE,07,00,00,00,7D,00,7D
7975,691,0,0,5,92,F0,FF,03,E8,,,
7975,168,0,0,8,72,70,F8,72,F8,F1,03,00
7985,169,0,0,8,0C,50,87,CF,2B,87,FF,08
7986,170,0,0,8,98,70,F8,00,00,00,84,00
7986,180,0,0,8,3C,08,00,00,7D,FF,FF,02
7996,172,0,0,8,AF,08,00,00,00,7D,00,7D
7997,168,0,0,8,73,71,F8,72,F8,F1,03,00
7997,168,0,0,8,74,72,F8,72,F8,F1,03,00
8007,169,0,0,8,0E,52,87,CF,2B,87,FF,08
8008,170,0,0,8,9A,72,F8,00,00,00,84,00
8008,180,0,0,8,3D,09,00,00,7D,FF,FF,02
8008,168,0,0,8,75,73,F8,72,F8,F1,03,00
8019,169,0,0,8,0F,53,87,CF,2B,87,FF,08
8019,168,0,0,8,76,74,F8,72,F8,F1,03,00
8019,169,0,0,8,10,54,87,CF,2B,87,FF,08
8030,170,0,0,8,9C,74,F8,00,00,00,84,00
8030,196,0,0,7,00,80,FD,00,80,FF,F2,
8030,196,0,0,7,00,80,FD,00,80,FF,F2,
8040,206,0,0,8,00,00,00,00,00,00,00,00
8041,182,0,0,5,03,03,80,00,C8,,,
8041,196,0,0,7,00,80,FD,00,80,FF,F2,
8051,181,0,0,8,BD,0B,80,00,08,30,00,44
8052,508,0,0,2,A8,03,,,,,,
8052,196,0,0,7,00,80,FD,00,80,FF,F2,
8052,206,0,0,8,00,00,00,00,00,00,00,00
8063,182,0,0,5,04,04,80,00,C8,,,
8063,466,0,0,6,F0,0F,FF,9C,F0,FF,,
8063,181,0,0,8,BF,0D,80,00,08,30,00,44
8073,185,0,0,6,71,06,00,00,C0,F0,,
8074,180,0,0,8,40,0C,00,00,7D,FF,FF,02
8074,418,0,0,8,00,00,00,7F,D0,07,00,FA
8074,403,0,0,8,97,FE,FC,00,F8,C0,00,00
8085,414,0,0,8,00,EA,CF,FC,FE,63,00,B9
8085,180,0,0,8,41,0D,00,00,7D,FF,FF,02
8085,172,0,0,8,B4,0D,00,00,00,7D,00,7D
8096,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
8096,169,0,0,8,17,5B,87,CF,2B,87,FF,08
8096,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
8106,169,0,0,8,18,5C,87,CF,2B,87,FF,08
8107,170,0,0,8,A4,7C,F8,00,00,00,84,00
8107,180,0,0,8,42,0E,00,00,7D,FF,FF,02
8117,172,0,0,8,B5,0E,00,00,00,7D,00,7D
8118,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
8118,168,0,0,8,80,7E,F8,72,F8,F1,03,00
8128,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
8129,170,0,0,8,A6,7E,F8,00,00,00,84,00
8129,168,0,0,8,72,70,F8,72,F8,F1,03,00
8129,169,0,0,8,0C,50,87,CF,2B,87,FF,08
8140,170,0,0,8,98,70,F8,00,00,00,84,00
8140,196,0,0,7,00,80,FD,00,80,FF,F2,
8140,181,0,0,8,B8,06,80,00,08,30,00,44
8150,185,0,0,6,75,0A,00,00,C0,F0,,
8151,180,0,0,8,35,01,00,00,7D,FF,FF,02
8151,196,0,0,7,00,80,FD,00,80,FF,F2,
8161,206,0,0,8,00,00,00,00,00,00,00,00
8162,182,0,0,5,09,09,80,00,C8,,,
8162,196,0,0,7,00,80,FD,00,80,FF,F2,
8162,181,0,0,8,BA,08,80,00,08,30,00,44
8173,185,0,0,6,76,0B,00,00,C0,F0,,
8173,186,0,0,8,03,FF,0F,00,00,88,8C,2F
8173,191,0,0,5,8A,0A,FF,FF,C0,,,
8183,181,0,0,8,BB,09,80,00,08,30,00,44
8184,414,0,0,8,00,EA,DF,FC,FE,63,00,C9
8184,185,0,0,6,77,0C,00,00,C0,F0,,
8194,180,0,0,8,37,03,00,00,7D,FF,FF,02
8195,172,0,0,8,AA,03,00,00,00,7D,00,7D
8195,168,0,0,8,79,77,F8,72,F8,F1,03,00
8195,169,0,0,8,13,57,87,CF,2B,87,FF,08
8206,170,0,0,8,9F,77,F8,00,00,00,84,00
8206,180,0,0,8,38,04,00,00,7D,FF,FF,02
8206,172,0,0,8,AB,04,00,00,00,7D,00,7D
8217,168,0,0,8,7A,78,F8,72,F8,F1,03,00
8217,169,0,0,8,14,58,87,CF,2B,87,FF,08
8217,168,0,0,8,7B,79,F8,72,F8,F1,03,00
8227,169,0,0,8,15,59,87,CF,2B,87,FF,08
8228,170,0,0,8,A1,79,F8,00,00,00,84,00
8228,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
8238,169,0,0,8,16,5A,87,CF,2B,87,FF,08
8239,170,0,0,8,A2,7A,F8,00,00,00,84,00
8239,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
8249,169,0,0,8,17,5B,87,CF,2B,87,FF,08
8250,170,0,0,8,A3,7B,F8,00,00,00,84,00
8250,196,0,0,7,00,80,FD,00,80,FF,F2,
8260,206,0,0,8,00,00,00,00,00,00,00,00
8261,182,0,0,5,0E,0E,80,00,C8,,,
8261,196,0,0,7,00,80,FD,00,80,FF,F2,
8261,466,0,0,6,F0,0F,FF,AC,F0,FF,,
8271,181,0,0,8,B5,03,80,00,08,30,00,44
8272,196,0,0,7,00,80,FD,00,80,FF,F2,
8272,206,0,0,8,00,00,00,00,00,00,00,00
8282,182,0,0,5,FF,00,80,00,C8,,,
8283,186,0,0,8,03,FF,0F,00,00,7E,82,2F
8283,181,0,0,8,B7,05,80,00,08,30,00,44
8283,185,0,0,6,6D,02,00,00,C0,F0,,
8293,180,0,0,8,3C,08,00,00,7D,FF,FF,02
8294,418,0,0,8,00,00,00,3F,D0,07,00,BA
8294,416,0,0,8,00,80,00,90,FF,0E,10,D0
8304,690,0,0,8,00,00,00,00,3F,00,01,04
8305,168,0,0,8,74,72,F8,72,F8,F1,03,00
8305,180,0,0,8,3D,09,00,00,7D,FF,FF,02
8315,172,0,0,8,B0,09,00,00,00,7D,00,7D
8316,168,0,0,8,75,73,F8,72,F8,F1,03,00
8316,168,0,0,8,76,74,F8,72,F8,F1,03,00
8326,169,0,0,8,10,54,87,CF,2B,87,FF,08
8327,170,0,0,8,9C,74,F8,00,00,00,84,00
8327,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
8337,172,0,0,8,B1,0A,00,00,00,7D,00,7D
8338,168,0,0,8,77,75,F8,72,F8,F1,03,00
8338,168,0,0,8,78,76,F8,72,F8,F1,03,00
8338,169,0,0,8,12,56,87,CF,2B,87,FF,08
8349,170,0,0,8,9E,76,F8,00,00,00,84,00
8349,168,0,0,8,79,77,F8,72,F8,F1,03,00
8349,169,0,0,8,13,57,87,CF,2B,87,FF,08
8359,170,0,0,8,9F,77,F8,00,00,00,84,00
8360,196,0,0,7,00,80,FD,00,80,FF,F2,
8360,196,0,0,7,00,80,FD,00,80,FF,F2,
8370,181,0,0,8,BF,0D,80,00,08,30,00,44
8371,185,0,0,6,71,06,00,00,C0,F0,,
8371,196,0,0,7,00,80,FD,00,80,FF,F2,
8381,206,0,0,8,00,00,00,00,00,00,00,00
8382,182,0,0,5,05,05,80,00,C8,,,
8382,196,0,0,7,00,80,FD,00,80,FF,F2,
8382,404,0,0,4,F9,FC,00,FC,,,,
8393,470,0,0,2,C0,0C,,,,,,
8393,182,0,0,5,06,06,80,00,C8,,,
8393,186,0,0,8,03,FF,0F,00,00,84,88,2F
8393,181,0,0,8,B3,01,80,00,08,30,00,44
8404,414,0,0,8,00,EA,EF,FC,FE,63,00,D9
8404,185,0,0,6,73,08,00,00,C0,F0,,
8404,180,0,0,8,42,0E,00,00,7D,FF,FF,02
8415,172,0,0,8,B5,0E,00,00,00,7D,00,7D
8415,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
8415,168,0,0,8,80,7E,F8,72,F8,F1,03,00
8426,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
8426,170,0,0,8,A6,7E,F8,00,00,00,84,00
8426,180,0,0,8,34,00,00,00,7D,FF,FF,02
8436,172,0,0,8,A7,00,00,00,00,7D,00,7D
8437,168,0,0,8,72,70,F8,72,F8,F1,03,00
8437,168,0,0,8,73,71,F8,72,F8,F1,03,00
8437,169,0,0,8,0D,51,87,CF,2B,87,FF,08
8448,170,0,0,8,99,71,F8,00,00,00,84,00
8448,168,0,0,8,74,72,F8,72,F8,F1,03,00
8448,169,0,0,8,0E,52,87,CF,2B,87,FF,08
8459,170,0,0,8,9A,72,F8,00,00,00,84,00
8459,196,0,0,7,00,80,FD,00,80,FF,F2,
8459,169,0,0,8,0F,53,87,CF,2B,87,FF,08
8470,170,0,0,8,9B,73,F8,00,00,00,84,00
8470,196,0,0,7,00,80,FD,00,80,FF,F2,
8470,196,0,0,7,00,80,FD,00,80,FF,F2,
8480,206,0,0,8,00,00,00,00,00,00,00,00
8481,182,0,0,5,0A,0A,80,00,C8,,,
8481,196,0,0,7,00,80,FD,00,80,FF,F2,
8481,181,0,0,8,BC,0A,80,00,08,30,00,44
8492,185,0,0,6,77,0C,00,00,C0,F0,,
8492,196,0,0,7,00,80,FD,00,80,FF,F2,
8492,206,0,0,8,00,00,00,00,00,00,00,00
8503,182,0,0,5,0B,0B,80,00,C8,,,
8503,186,0,0,8,03,FF,0F,00,00,89,8D,2F
8503,185,0,0,6,78,0D,00,00,C0,F0,,
8513,180,0,0,8,38,04,00,00,7D,FF,FF,02
8514,172,0,0,8,AB,04,00,00,00,7D,00,7D
8514,416,0,0,8,00,80,00,90,FF,12,C0,85
8514,690,0,0,8,00,00,00,00,4F,00,01,04
8525,168,0,0,8,7B,79,F8,72,F8,F1,03,00
8525,180,0,0,8,39,05,00,00,7D,FF,FF,02
8525,172,0,0,8,AC,05,00,00,00,7D,00,7D
8536,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
8536,169,0,0,8,16,5A,87,CF,2B,87,FF,08
8536,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
8546,169,0,0,8,17,5B,87,CF,2B,87,FF,08
8547,170,0,0,8,A3,7B,F8,00,00,00,84,00
8547,180,0,0,8,3A,06,00,00,7D,FF,FF,02
8557,172,0,0,8,AD,06,00,00,00,7D,00,7D
8558,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
8558,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
8568,169,0,0,8,19,5D,87,CF,2B,87,FF,08
8569,170,0,0,8,A5,7D,F8,00,00,00,84,00
8569,168,0,0,8,80,7E,F8,72,F8,F1,03,00
8569,169,0,0,8,1A,5E,87,CF,2B,87,FF,08
8580,170,0,0,8,A6,7E,F8,00,00,00,84,00
8580,196,0,0,7,00,80,FD,00,80,FF,F2,
8580,404,0,0,4,FA,FD,00,FC,,,,
8591,181,0,0,8,B7,05,80,00,08,30,00,44
8591,185,0,0,6,6D,02,00,00,C0,F0,,
8591,196,0,0,7,00,80,FD,00,80,FF,F2,
8601,206,0,0,8,00,00,00,00,00,00,00,00
8602,182,0,0,5,00,01,80,00,C8,,,
8602,196,0,0,7,00,80,FD,00,80,FF,F2,
8602,181,0,0,8,B9,07,80,00,08,30,00,44
8613,185,0,0,6,6E,03,00,00,C0,F0,,
8613,418,0,0,8,00,00,00,4F,D0,07,00,CA
8613,186,0,0,8,03,FF,0F,00,00,80,84,2F
8624,191,0,0,5,82,02,FF,FF,C0,,,
8624,414,0,0,8,00,EA,0F,FC,FE,63,00,F8
8624,185,0,0,6,6F,04,00,00,C0,F0,,
8634,180,0,0,8,3E,0A,00,00,7D,FF,FF,02
8635,172,0,0,8,B1,0A,00,00,00,7D,00,7D
8635,1176,0,0,8,29,52,FF,FF,FF,FF,FF,FF
8635,168,0,0,8,78,76,F8,72,F8,F1,03,00
8646,169,0,0,8,12,56,87,CF,2B,87,FF,08
8646,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
8646,172,0,0,8,B2,0B,00,00,00,7D,00,7D
8657,168,0,0,8,79,77,F8,72,F8,F1,03,00
8657,169,0,0,8,13,57,87,CF,2B,87,FF,08
8657,168,0,0,8,7A,78,F8,72,F8,F1,03,00
8668,169,0,0,8,14,58,87,CF,2B,87,FF,08
8668,170,0,0,8,A0,78,F8,00,00,00,84,00
8668,168,0,0,8,7B,79,F8,72,F8,F1,03,00
8678,169,0,0,8,15,59,87,CF,2B,87,FF,08
8679,170,0,0,8,A1,79,F8,00,00,00,84,00
8679,169,0,0,8,16,5A,87,CF,2B,87,FF,08
8689,170,0,0,8,A2,7A,F8,00,00,00,84,00
8690,196,0,0,7,00,80,FD,00,80,FF,F2,
8690,196,0,0,7,00,80,FD,00,80,FF,F2,
8690,206,0,0,8,00,00,00,00,00,00,00,00
8701,182,0,0,5,06,06,80,00,C8,,,
8701,196,0,0,7,00,80,FD,00,80,FF,F2,
8701,181,0,0,8,B4,02,80,00,08,30,00,44
8711,185,0,0,6,73,08,00,00,C0,F0,,
8712,180,0,0,8,42,0E,00,00,7D,FF,FF,02
8712,196,0,0,7,00,80,FD,00,80,FF,F2,
8722,206,0,0,8,00,00,00,00,00,00,00,00
8723,182,0,0,5,07,07,80,00,C8,,,
8723,181,0,0,8,B6,04,80,00,08,30,00,44
8723,185,0,0,6,74,09,00,00,C0,F0,,
8734,180,0,0,8,34,00,00,00,7D,FF,FF,02
8734,414,0,0,8,00,EA,0F,FC,FE,63,00,F8
8734,416,0,0,8,00,80,00,90,FF,0E,80,41
8745,464,0,0,8,4B,30,4A,C9,00,00,CD,88
8745,690,0,0,8,00,00,00,00,3F,00,01,04
8745,180,0,0,8,35,01,00,00,7D,FF,FF,02
8755,172,0,0,8,A8,01,00,00,00,7D,00,7D
8756,168,0,0,8,74,72,F8,72,F8,F1,03,00
8756,168,0,0,8,75,73,F8,72,F8,F1,03,00
8766,169,0,0,8,0F,53,87,CF,2B,87,FF,08
8767,170,0,0,8,9B,73,F8,00,00,00,84,00
8767,180,0,0,8,36,02,00,00,7D,FF,FF,02
8767,172,0,0,8,A9,02,00,00,00,7D,00,7D
8778,168,0,0,8,76,74,F8,72,F8,F1,03,00
8778,168,0,0,8,77,75,F8,72,F8,F1,03,00
8778,169,0,0,8,11,55,87,CF,2B,87,FF,08
8789,170,0,0,8,9D,75,F8,00,00,00,84,00
8789,196,0,0,7,00,80,FD,00,80,FF,F2,
8789,170,0,0,8,9E,76,F8,00,00,00,84,00
8800,196,0,0,7,00,80,FD,00,80,FF,F2,
8800,206,0,0,8,00,00,00,00,00,00,00,00
8800,196,0,0,7,00,80,FD,00,80,FF,F2,
8810,181,0,0,8,BE,0C,80,00,08,30,00,44
8811,185,0,0,6,78,0D,00,00,C0,F0,,
8811,196,0,0,7,00,80,FD,00,80,FF,F2,
8811,206,0,0,8,00,00,00,00,00,00,00,00
8822,182,0,0,5,0C,0C,80,00,C8,,,
8822,196,0,0,7,00,80,FD,00,80,FF,F2,
8822,181,0,0,8,C0,0E,80,00,08,30,00,44
8833,185,0,0,6,79,0E,00,00,C0,F0,,
8833,180,0,0,8,39,05,00,00,7D,FF,FF,02
8833,186,0,0,8,03,FF,0F,00,00,7C,80,2F
8844,181,0,0,8,B2,00,80,00,08,30,00,44
8844,373,0,0,3,FF,FF,FF,,,,,
8844,185,0,0,6,6B,00,00,00,C0,F0,,
8844,180,0,0,8,3A,06,00,00,7D,FF,FF,02
8855,172,0,0,8,AD,06,00,00,00,7D,00,7D
8855,168,0,0,8,7F,7D,F8,72,F8,F1,03,00
8855,169,0,0,8,19,5D,87,CF,2B,87,FF,08
8866,170,0,0,8,A5,7D,F8,00,00,00,84,00
8866,196,0,0,7,00,80,FD,00,80,FF,F2,
8866,180,0,0,8,3B,07,00,00,7D,FF,FF,02
8877,172,0,0,8,AE,07,00,00,00,7D,00,7D
8877,168,0,0,8,80,7E,F8,72,F8,F1,03,00
8877,168,0,0,8,72,70,F8,72,F8,F1,03,00
8888,169,0,0,8,0C,50,87,CF,2B,87,FF,08
8888,170,0,0,8,98,70,F8,00,00,00,84,00
8888,168,0,0,8,73,71,F8,72,F8,F1,03,00
8888,169,0,0,8,0D,51,87,CF,2B,87,FF,08
8899,170,0,0,8,99,71,F8,00,00,00,84,00
8899,169,0,0,8,0E,52,87,CF,2B,87,FF,08
8899,170,0,0,8,9A,72,F8,00,00,00,84,00
8910,196,0,0,7,00,80,FD,00,80,FF,F2,
8910,181,0,0,8,B9,07,80,00,08,30,00,44
8910,196,0,0,7,00,80,FD,00,80,FF,F2,
8921,206,0,0,8,00,00,00,00,00,00,00,00
8921,182,0,0,5,02,02,80,00,C8,,,
8921,196,0,0,7,00,80,FD,00,80,FF,F2,
8921,1170,0,0,8,16,52,FF,FF,FF,FF,FF,FF
8932,181,0,0,8,BB,09,80,00,08,30,00,44
8932,196,0,0,7,00,80,FD,00,80,FF,F2,
8932,206,0,0,8,00,00,00,00,00,00,00,00
8943,182,0,0,5,03,03,80,00,C8,,,
8943,418,0,0,8,00,00,00,5F,D0,07,00,DA
8943,185,0,0,6,70,05,00,00,C0,F0,,
8954,180,0,0,8,3F,0B,00,00,7D,FF,FF,02
8954,172,0,0,8,B2,0B,00,00,00,7D,00,7D
8954,416,0,0,8,00,80,00,90,FF,0E,40,00
8965,690,0,0,8,00,00,00,00,3F,00,01,04
8965,168,0,0,8,7A,78,F8,72,F8,F1,03,00
8965,180,0,0,8,40,0C,00,00,7D,FF,FF,02
8965,172,0,0,8,B3,0C,00,00,00,7D,00,7D
8976,168,0,0,8,7B,79,F8,72,F8,F1,03,00
8976,168,0,0,8,7C,7A,F8,72,F8,F1,03,00
8976,169,0,0,8,16,5A,87,CF,2B,87,FF,08
8987,170,0,0,8,A2,7A,F8,00,00,00,84,00
8987,196,0,0,7,00,80,FD,00,80,FF,F2,
8987,180,0,0,8,41,0D,00,00,7D,FF,FF,02
8998,172,0,0,8,B4,0D,00,00,00,7D,00,7D
8998,168,0,0,8,7D,7B,F8,72,F8,F1,03,00
8998,168,0,0,8,7E,7C,F8,72,F8,F1,03,00
9009,169,0,0,8,18,5C,87,CF,2B,87,FF,08
9009,170,0,0,8,A4,7C,F8,00,00,00,84,00
9009,196,0,0,7,00,80,FD,00,80,FF,F2,
9020,206,0,0,8,00,00,00,00,00,00,00,00
9020,182,0,0,5,07,07,80,00,C8,,,
9020,1174,0,0,8,17,52,FF,01,FF,FF,FF,FF
9020,196,0,0,7,00,80,FD,00,80,FF,F2,
9031,678,0,0,2,00,FC,,,,,,
9031,196,0,0,7,00,80,FD,00,80,FF,F2,
9031,206,0,0,8,00,00,00,00,00,00,00,00
9042,182,0,0,5,08,08,80,00,C8,,,
9042,186,0,0,8,03,FF,0F,00,00,86,8A,2F
9042,181,0,0,8,B8,06,80,00,08,30,00,44
9042,508,0,0,2,AD,03,,,,,,
9053,185,0,0,6,75,0A,00,00,C0,F0,,
9053,191,0,0,5,89,09,FF,FF,C0,,,
9053,181,0,0,8,B9,07,80,00,08,30,00,44
9064,414,0,0,8,00,EA,2F,FC,FE,63,00,19
9064,418,0,0,8,00,00,00,BF,D0,07,00,3B
9064,180,0,0,8,36,02,00,00,7D,FF,FF,02
9065,172,0,0,8,A9,02,00,00,00,7D,00,7D
9075,168,0,0,8,76,74,F8,72,F8,F1,03,00
9075,691,0,0,5,9D,FB,FF,03,E8,,,
9075,168,0,0,8,77,75,F8,72,F8,F1,03,00
9086,169,0,0,8,11,55,87,CF,2B,87,FF,08
9086,170,0,0,8,9D,75,F8,00,00,00,84,00
9086,180,0,0,8,37,03,00,00,7D,FF,FF,02
9097,172,0,0,8,AA,03,00,00,00,7D,00,7D
9097,168,0,0,8,78,76,F8,72,F8,F1,03,00
9097,168,0,0,8,79,77,F8,72,F8,F1,03,00
9108,169,0,0,8,13,57,87,CF,2B,87,FF,08
9108,170,0,0,8,9F,77,F8,00,00,00,84,00
